location_id,location,city_id,lat,lon
1695,paruthippattu,1,13.004405329120878,80.19845550357142
584,egmore,1,13.0728321,80.2576906
2230,sivasakthi nagar annanur,1,13.004405329120878,80.19845550357142
270,banu nagar,1,13.1336747,80.1591518
2228,sithalapakkam,1,12.8917047,80.1851133
2436,urapakkam,1,13.004405329120878,80.19845550357142
2528,vinayakapuram lakshmipuram,1,13.004405329120878,80.19845550357142
1587,nungambakkam,1,13.0620626,80.240487
1149,kovilpathagai poompozhil nagar,1,13.004405329120878,80.19845550357142
219,ayappakkam,1,13.004405329120878,80.19845550357142
2566,west mambalam,1,13.0428296,80.2270184
2067,santhosapuram,1,12.9100538,80.1727961
185,ashok nagar,1,13.0400731,80.2159247
71,ags colony extension,1,13.004405329120878,80.19845550357142
1148,kovilambakkam,1,12.9392427,80.1825888
1126,kolapakkam,1,13.0097074,80.1528994
2004,s kolathur,1,12.9427371,80.1966166
1427,mogappair west ambattur industrial estate,1,13.004405329120878,80.19845550357142
1894,rattinamangalam,1,13.004405329120878,80.19845550357142
2386,thoraipakkam,1,12.9490358,80.240753
1647,ottiambakkam,1,12.887144,80.1842357
1716,perambur,1,13.1121242,80.245022
1756,poes garden,1,13.0437065,80.253316
2549,vyasarpadi,1,13.1169726,80.2571242
1686,paraniputhur,1,13.0225293,80.128496
376,burkit road,1,13.0344092,80.2352216
43,adayalampattu,1,13.076278,80.1646861
140,anna nagar west extension,1,13.004405329120878,80.19845550357142
1723,perumbakkam main road,1,12.8796441,80.2059126
2444,vadapalani,1,13.0509304,80.2120661
142,annai sathya nagar koyambedu,1,13.004405329120878,80.19845550357142
2321,swaminathan nagar kottivakkam,1,12.9713518,80.2543421
1162,kuberan nagar madipakkam,1,12.9574931,80.2062346
2564,west balaji nagar,1,13.1319368,80.1652464
64,agaram,1,13.1158603,80.2300407
1859,rajalakshmi nagar velachery,1,12.9852883,80.2187428
1531,neelankarai,1,12.9454955,80.2574692
2362,the marvel tower indira nagar adyar,1,13.004405329120878,80.19845550357142
141,annai anjugam nagar urapakkam,1,13.004405329120878,80.19845550357142
449,chitlapakkam,1,13.004405329120878,80.19845550357142
1144,kottivakkam,1,12.9705053,80.2615033
1284,madurapakkam,1,13.004405329120878,80.19845550357142
2116,semmancheri,1,12.8751861,80.2106332
1138,korattur,1,13.1115484,80.1846272
2066,santhome,1,13.0298372,80.275738
1816,puzhal,1,13.1636492,80.2038067
1556,netaji nagar thiruvanmiyur,1,13.004405329120878,80.19845550357142
2327,t nagar,1,13.0294483,80.2309064
85,akkarai,1,13.004405329120878,80.19845550357142
903,j nagar,1,12.8881885,80.2484508
2331,tambaram,1,12.920695,80.1968278
991,kalakshetra colony,1,12.9936352,80.266422
1543,nelson manickam road,1,13.0625412,80.2360623
1658,padappai,1,13.004405329120878,80.19845550357142
1442,mrc nagar,1,13.0196693,80.2706525
1128,kolathur,1,13.1241127,80.2046276
145,annanagar east,1,13.004405329120878,80.19845550357142
1765,poonamallee,1,13.0274366,80.1724209
1450,mugalivakkam,1,13.0205798,80.1685163
2425,ullagaram madipakkam,1,13.004405329120878,80.19845550357142
2484,velappanchavadi,1,13.004405329120878,80.19845550357142
1046,kanathur,1,12.8505026,80.2411932
1505,nanmangalam manikandan nagar,1,13.004405329120878,80.19845550357142
1492,nallambakkam,1,13.004405329120878,80.19845550357142
425,chepauk,1,13.0619312,80.280596
1717,peravallur,1,13.1113801,80.2263786
934,jeevan prakash nagar,1,13.004405329120878,80.19845550357142
1766,poonamallee high road,1,13.0675214,80.1777448
2458,vanagaram,1,13.1559944,80.1965527
1872,ram nagar velachery,1,12.9641099,80.2139123
2261,sriperumbudur,1,13.0347578,80.1559378
1501,nandivaram guduvancheri,1,13.004405329120878,80.19845550357142
1268,luz corner,1,13.0375277,80.2677619
1150,kovur,1,13.0125315,80.1211467
366,broadway george town,1,13.0886372,80.284971
1274,madhanandapuram,1,13.004405329120878,80.19845550357142
1759,ponmar,1,13.004405329120878,80.19845550357142
913,jalladianpet,1,13.004405329120878,80.19845550357142
2135,shankar nagar pammal,1,13.004405329120878,80.19845550357142
2534,virugambakkam,1,13.0475434,80.1922181
2399,tiruvottiyur,1,13.1563873,80.3005279
1414,mittanemili,1,13.004405329120878,80.19845550357142
2380,thiruvalluvar nagar thiruvanmiyur,1,13.004405329120878,80.19845550357142
1285,maduravoyal,1,13.0601732,80.1665988
1073,kattankulathur,1,13.004405329120878,80.19845550357142
1386,mcn nagar,1,12.9450971,80.2342562
2485,vengadamangalam,1,13.004405329120878,80.19845550357142
2490,venkateswara nagar velachery,1,13.004405329120878,80.19845550357142
1663,padmavathi nagar iyyappanthangal,1,13.004405329120878,80.19845550357142
1906,red hills,1,13.1649493,80.1816203
483,curzzn  villa kottivakkam,1,13.004405329120878,80.19845550357142
1553,nesamani nagar perumbakkam,1,13.004405329120878,80.19845550357142
1287,mahabalipuram,1,12.9840501,80.2523098
1807,purasaiwakkam,1,13.004405329120878,80.19845550357142
303,besant nagar,1,12.9996907,80.2682259
322,bhuvaneshwari nagar velachery,1,13.004405329120878,80.19845550357142
246,balaji nagar royapettah,1,13.004405329120878,80.19845550357142
1220,lic colony pammal,1,13.004405329120878,80.19845550357142
2491,venkatraman nagar,1,13.1014929,80.2794587
94,all stars,1,13.004405329120878,80.19845550357142
773,harrington road,1,13.0693126,80.2387634
1027,kamatchi nagar balaji nagar,1,13.004405329120878,80.19845550357142
2041,sakthi avenue,1,12.8861992,80.2460833
1339,manimangalam,1,13.004405329120878,80.19845550357142
1659,padmanabha nagar choolaimedu,1,13.004405329120878,80.19845550357142
1397,mel ayanambakkam kil ayanambakkam,1,13.004405329120878,80.19845550357142
1080,kavanur,1,13.004405329120878,80.19845550357142
1111,kk nagar,1,13.0386493,80.2052158
1145,kotturpuram,1,13.0193703,80.2435512
1053,kandigai,1,13.004405329120878,80.19845550357142
2297,sunguvarchatram,1,13.004405329120878,80.19845550357142
443,chinmaya nagar,1,13.0622141,80.1991841
2438,uthandi,1,12.8687677,80.247209
2461,vandalur rf,1,12.963553,80.2160564
1676,panaiyur,1,12.8878546,80.2451984
1327,manali new town manali,1,13.2116618,80.2771598
730,greenwind,1,13.004405329120878,80.19845550357142
1417,mkn road,1,12.9965026,80.1918132
1860,rajamannar colony,1,13.0419763,80.2005224
118,aminjikarai,1,13.0721399,80.2205453
1541,nellikuppam,1,13.004405329120878,80.19845550357142
1272,madanandapuram mugalivakkam,1,13.0235157,80.1534231
45,adhanur,1,13.004405329120878,80.19845550357142
1267,lumbini square,1,13.0881208,80.2491607
1024,kamaraj nagar thiruvanmiyur,1,12.9942424,80.2569278
2599,zamin pallavaram,1,13.004405329120878,80.19845550357142
313,bharathy nagar t nagar,1,13.004405329120878,80.19845550357142
26,abiramapuram,1,13.0304402,80.2567984
2455,vallakkottai,1,13.004405329120878,80.19845550357142
1711,peerkankaranai,1,13.004405329120878,80.19845550357142
387,cenotaph road,1,13.0332017,80.245912
1173,kumaran nagar east,1,13.004405329120878,80.19845550357142
1049,kanchipuram,1,12.8483107,79.705073
2350,thaiyur,1,13.004405329120878,80.19845550357142
1087,kelambakkam vandalur road,1,13.004405329120878,80.19845550357142
2005,s.i.s marakesh urapakkam s.i.s marakesh urapakkam,1,13.004405329120878,80.19845550357142
1552,nerkundram,1,13.0688386,80.1838987
2472,vasantham colony tambaram west,1,13.004405329120878,80.19845550357142
1513,natesan nagar velachery,1,13.004405329120878,80.19845550357142
2494,veppambaattu,1,13.004405329120878,80.19845550357142
1065,karasangal,1,12.8932781,80.0490772
1217,legend foundation ghasha,1,13.004405329120878,80.19845550357142
992,kalavakkam,1,13.004405329120878,80.19845550357142
2384,thiruvottiyur,1,13.1722287,80.3045553
2259,srinivasa nagar sikkarayapuram,1,13.004405329120878,80.19845550357142
1342,mannadi,1,13.0954465,80.2861312
2114,sembakkam,1,12.9040038,80.1871795
1333,mandaveli,1,13.0258445,80.2627877
2010,sadasiva nagar madipakkam,1,12.9651292,80.2028543
311,bharath nagar korattur,1,13.004405329120878,80.19845550357142
2445,vadaperumbakkam,1,13.1757143,80.2187732
1718,periyapalayam,1,13.004405329120878,80.19845550357142
1694,parthasarathi puram,1,13.004405329120878,80.19845550357142
458,choolaimedu high road,1,13.0666125,80.2314218
1892,rathinamangalam,1,13.004405329120878,80.19845550357142
2401,tnhb colonykorattur,1,13.004405329120878,80.19845550357142
1370,mathur,1,13.1678641,80.2436918
1814,puthur,1,13.004405329120878,80.19845550357142
1026,kamarajar nagar gandhi nagar,1,13.004405329120878,80.19845550357142
2416,trustpuram,1,13.0555649,80.2233364
444,chinna nolambur,1,13.004405329120878,80.19845550357142
2139,shanmuga nagar pozhichalur,1,13.004405329120878,80.19845550357142
1056,kangathara nagar,1,13.004405329120878,80.19845550357142
875,indira nagar selaiyur,1,13.004405329120878,80.19845550357142
2486,vengaivasal medavakkam,1,13.004405329120878,80.19845550357142
2371,thirumalai nagar annexe,1,13.004405329120878,80.19845550357142
1147,kovalam,1,12.7867576,80.2496014
1498,nandanam extension,1,13.0281859,80.2433142
1084,keelkattalai,1,12.9521755,80.1860309
2481,veerabhadra nagar,1,13.004405329120878,80.19845550357142
2369,thirumal nagar lakshmipuram,1,13.004405329120878,80.19845550357142
194,astalakshmi nagar valasaravakkam,1,13.004405329120878,80.19845550357142
1359,marg pushpadruma kalavakkam marg pushpadruma kalavakkam,1,13.004405329120878,80.19845550357142
1867,rajeshwari nagar pozhichalur,1,13.004405329120878,80.19845550357142
6,2nd block mogappair west,1,13.0880622,80.1846054
513,devi nagar cholambedu,1,13.004405329120878,80.19845550357142
1400,menambedu,1,13.1230211,80.1656093
1082,kaviarasu kannadasan nagar,1,13.1361494,80.2567716
893,irungattukottai,1,13.004405329120878,80.19845550357142
707,gopalapuram perambur,1,13.004405329120878,80.19845550357142
1761,ponniammanmedu,1,13.004405329120878,80.19845550357142
122,anan,1,13.004405329120878,80.19845550357142
2544,vr pillai,1,13.004405329120878,80.19845550357142
1047,kanathur reddykuppam,1,13.004405329120878,80.19845550357142
196,athipet,1,13.092043,80.1544514
1586,numbal,1,13.004405329120878,80.19845550357142
1619,old washermenpet,1,13.004405329120878,80.19845550357142
2563,welcome colony,1,13.1043188,80.210691
244,balaji nagar extension padmanabha nagar,1,13.004405329120878,80.19845550357142
2388,thriru v ka nagar,1,13.004405329120878,80.19845550357142
2115,sembiyam,1,13.1220126,80.2412158
1119,kodungaiyur,1,13.1327533,80.2444773
1431,moolakadai,1,13.1291684,80.2416991
1216,leelavathi nagar,1,13.004405329120878,80.19845550357142
1079,kavankarai,1,13.1700994,80.1998069
2085,sastri nagar kodungaiyur,1,13.004405329120878,80.19845550357142
1706,paventhar nagar,1,13.004405329120878,80.19845550357142
2046,saligramamvirugambakkam,1,13.004405329120878,80.19845550357142
1617,old perungalathur mudichur tambaram,1,13.004405329120878,80.19845550357142
718,govindan nagar,1,13.1076709,80.25415
1351,maraimalai nagar,1,13.018875,80.2246142
1458,muthamizh nagar pallavaram,1,13.004405329120878,80.19845550357142
738,gummidipoondi,1,13.004405329120878,80.19845550357142
1088,kellys,1,13.0828189,80.2433281
70,ags colony chromepet,1,13.004405329120878,80.19845550357142
465,clri nagar,1,12.9462109,80.2500944
2246,sowcarpet,1,13.0884967,80.2783092
2443,vada nemmeli,1,13.004405329120878,80.19845550357142
1525,nedunkundram,1,13.004405329120878,80.19845550357142
1404,mevalurkuppam,1,13.004405329120878,80.19845550357142
1456,munusamy nagar ponniammanmedu,1,13.004405329120878,80.19845550357142
1578,nirmala nivasam apartment puzhal,1,13.004405329120878,80.19845550357142
1190,labour colony pallikaranai,1,13.004405329120878,80.19845550357142
2174,sholinganallur semmancheri,1,13.004405329120878,80.19845550357142
157,arasankalani,1,13.004405329120878,80.19845550357142
186,ashok nagar west jafferkhanpet,1,13.004405329120878,80.19845550357142
2377,thiruninravur,1,13.004405329120878,80.19845550357142
1719,periyar nagar,1,13.1151671,80.223666
1565,new vellanur,1,13.004405329120878,80.19845550357142
88,alagiri puram kodambakkam,1,13.004405329120878,80.19845550357142
2348,teynampet,1,13.0443237,80.2498455
2378,thiruporur,1,12.8581117,80.2262771
1915,retteri,1,13.1412385,80.2120536
600,ennore,1,13.2258262,80.3243551
1800,pudur ambattur,1,13.1298206,80.1592132
1693,parrys,1,13.0888351,80.2903703
1740,pillaiyarpalayam,1,13.004405329120878,80.19845550357142
2226,sirukaveripakkam,1,13.004405329120878,80.19845550357142
1758,polivakkam,1,13.004405329120878,80.19845550357142
68,agraharam korattur,1,13.004405329120878,80.19845550357142
2463,varadapuram,1,13.0154212,80.2459988
175,arul nagar madhavaram milk colony,1,13.1467854,80.245762
2131,shakthi villa,1,13.004405329120878,80.19845550357142
640,ganapathipuram chromepet,1,13.004405329120878,80.19845550357142
1025,kamarajapuram sembakkam,1,13.004405329120878,80.19845550357142
1855,raja annamalai puram,1,13.0244783,80.253937
1075,kattukuppam,1,13.004405329120878,80.19845550357142
871,indira nagar,1,12.9960623,80.249716
1019,kamakoti nagar pallikaranai,1,13.004405329120878,80.19845550357142
123,anand homes,1,13.004405329120878,80.19845550357142
1707,pazhavanthangal,1,12.9883524,80.1891324
99,alpha breeze,1,13.004405329120878,80.19845550357142
0,,1,13.0836939,80.270186
2383,thiruverkadu,1,13.0983878,80.1349581
1618,old washermanpet,1,13.1122762,80.2893812
2332,tambaram velachery main road,1,13.004405329120878,80.19845550357142
1666,padur kancheepuram,1,13.004405329120878,80.19845550357142
2257,sri sai nagar,1,13.1236904,80.2014984
2118,sendur puram,1,13.004405329120878,80.19845550357142
1566,new washermanpet,1,13.1345195,80.2930011
1449,mudichur road,1,12.9750142,80.2208673
1500,nandiambakkam,1,13.004405329120878,80.19845550357142
2423,tuscany apartments college road nungambakkam,1,13.004405329120878,80.19845550357142
1873,ramaa srinivasa thoraipakkam,1,13.004405329120878,80.19845550357142
2285,subhodaya gopalakrishna rd tnagar,1,13.004405329120878,80.19845550357142
2256,sri sai gruha,1,13.004405329120878,80.19845550357142
697,golden george nagar,1,13.004405329120878,80.19845550357142
105,alwartirunagar,1,13.004405329120878,80.19845550357142
880,indu college,1,13.004405329120878,80.19845550357142
2138,shanmuga flats manikkodi srinivasan nagar,1,13.004405329120878,80.19845550357142
1059,kanniga colony nanganallur,1,12.9761607,80.1893201
2107,sector 7 kk nagar,1,13.041802,80.2026637
1818,r.e. nagarokkiyum thuraipakkam,1,13.004405329120878,80.19845550357142
1098,kg signature,1,13.1658894,80.2099893
1958,rrp,1,13.004405329120878,80.19845550357142
1760,ponneri,1,13.2370393,80.2739878
1291,mahakavi bharathi nagar,1,13.004405329120878,80.19845550357142
1060,kannikapuram pulianthope,1,13.004405329120878,80.19845550357142
1504,nanmangalam,1,12.9382161,80.1782483
227,b v nagar nanganallur,1,13.004405329120878,80.19845550357142
1720,perumalpattu,1,13.004405329120878,80.19845550357142
1721,perumalpet,1,13.0887868,80.2566885
224,ayyavoo colony,1,13.004405329120878,80.19845550357142
1656,padamanabha nagar adyar,1,13.004405329120878,80.19845550357142
1277,madhavaram milk colony,1,13.1554081,80.2425246
2400,tnhb,1,12.8874026,80.2335971
917,janakiraman colony kolathur,1,13.004405329120878,80.19845550357142
907,jafferkhanpet,1,13.0299401,80.2056195
1052,kandhanchavadi,1,13.004405329120878,80.19845550357142
1140,kosapet,1,13.0939346,80.2547909
1555,netaji nagar thirumullaivoyal,1,13.004405329120878,80.19845550357142
1350,mappedu,1,13.004405329120878,80.19845550357142
1757,polachery,1,13.004405329120878,80.19845550357142
2457,valmiki nagar,1,12.9804404,80.2645577
2314,surya nagar medavakkam,1,13.004405329120878,80.19845550357142
874,indira nagar manapakkam,1,13.004405329120878,80.19845550357142
1869,rajiv nagar perungudi,1,12.9787088,80.2525443
1823,radha nagar chromepet,1,13.004405329120878,80.19845550357142
1070,kasturba nagar adyar,1,13.0038682,80.2485192
2112,seevaram,1,12.9531994,80.240974
2471,vasantham colony anna nagar,1,13.004405329120878,80.19845550357142
1582,nolambur,1,13.0747182,80.1682206
1874,ramachandra nagar kolapakkam,1,13.004405329120878,80.19845550357142
2340,teachers colony kolathur,1,13.004405329120878,80.19845550357142
1705,pattipulam,1,13.004405329120878,80.19845550357142
1856,rajaji nagar villivakkam,1,13.1115156,80.2116057
1202,lakshmipuram radhakrishnan nagar,1,13.004405329120878,80.19845550357142
1813,puthagaram korattur,1,13.004405329120878,80.19845550357142
674,gnanamurthi nagar,1,13.004405329120878,80.19845550357142
766,hanuman colony,1,16.7667014,81.6563403
1544,nemili,1,13.004405329120878,80.19845550357142
2379,thiruvallur,1,13.1123034,80.1471697
1673,pallavaram kundrathur road,1,13.004405329120878,80.19845550357142
1083,kayarambedu,1,13.004405329120878,80.19845550357142
706,gopalapuram,1,13.0497324,80.2582028
594,elango nagar virugambakkam,1,13.0525853,80.1921188
2464,varadharajapuram,1,12.9275987,80.2057473
96,allapakkam porur,1,13.004405329120878,80.19845550357142
1067,karnan street mogappair west,1,13.004405329120878,80.19845550357142
990,kaladipet,1,13.1515971,80.2987772
892,irrandamkattalai,1,13.004405329120878,80.19845550357142
144,annai sivagami nagar,1,13.004405329120878,80.19845550357142
2254,sri ayyappa nagar stage ii chinmaya nagar extension,1,13.004405329120878,80.19845550357142
2313,surapet main road,1,13.140255,80.2020724
865,iit colony,1,12.9383611,80.2086821
1671,pallavan nagar injambakkam,1,13.004405329120878,80.19845550357142
174,arul nagar layout,1,13.004405329120878,80.19845550357142
996,kallikuppam,1,13.13207,80.1717346
2042,sakthivel nagar puzhal,1,13.004405329120878,80.19845550357142
2414,triplicane,1,13.0604285,80.2750704
2543,voc nagar pammal,1,13.004405329120878,80.19845550357142
1310,malayambakkam,1,13.004405329120878,80.19845550357142
2346,telephone nagar,1,12.9625626,80.2342907
2108,sector 8 kk nagar,1,13.040186,80.1976881
2119,senthil nagar kolathur,1,13.1216887,80.2039496
2568,west saidapet,1,13.0252576,80.2204237
2448,vaigai nagar urapakkam,1,13.004405329120878,80.19845550357142
1200,lakshmi nagar porur,1,13.004405329120878,80.19845550357142
1283,madura madanan kuppam,1,13.004405329120878,80.19845550357142
735,guduvancherry kayarambedu junction,1,13.004405329120878,80.19845550357142
494,dasaratha puram,1,13.004405329120878,80.19845550357142
1023,kamaraj nagar avadi,1,13.004405329120878,80.19845550357142
2374,thirumudivakkam,1,13.004405329120878,80.19845550357142
2207,sikkarayapuram,1,13.004405329120878,80.19845550357142
972,k.k.nagar,1,13.0407235,80.1992108
2322,swamy nagar mudichur,1,13.004405329120878,80.19845550357142
1801,pulianthope,1,13.1003849,80.2683122
2061,sankarapuram sithalapakkam,1,13.004405329120878,80.19845550357142
2382,thiruvengada nagar,1,13.1173939,80.1452698
1118,kodipallam,1,13.004405329120878,80.19845550357142
2385,thiruvottiyur high road,1,13.004405329120878,80.19845550357142
195,athanancherry,1,13.004405329120878,80.19845550357142
1435,morai,1,13.004405329120878,80.19845550357142
61,af builders,1,12.8833165,80.2486941
119,ammanambakkam,1,13.004405329120878,80.19845550357142
143,annai sathya nagar ramapuram,1,13.004405329120878,80.19845550357142
664,general kumaramangalam colony kolathur,1,13.004405329120878,80.19845550357142
2398,tirutani,1,13.004405329120878,80.19845550357142
942,jj volly ball stadium,1,13.004405329120878,80.19845550357142
1715,perambakkam,1,13.004405329120878,80.19845550357142
1664,padmavathy nagar velachery,1,13.004405329120878,80.19845550357142
1403,mettukuppam thoraipakkam,1,13.004405329120878,80.19845550357142
2493,vepampattu,1,13.004405329120878,80.19845550357142
2495,veppampattu,1,13.125886,80.0101118
1471,nadukuthagai,1,13.004405329120878,80.19845550357142
1876,ramamurthy avenue kolapakkam,1,13.011885,80.1569298
2376,thiruneermalai,1,12.9454304,80.1186599
610,ever green  vengambakam,1,13.004405329120878,80.19845550357142
1178,kunnathur,1,13.004405329120878,80.19845550357142
1826,raghavan nagar kodungaiyur,1,13.004405329120878,80.19845550357142
920,jaswant nagar,1,13.004405329120878,80.19845550357142
2396,tiru vi ka nagar perambur,1,13.004405329120878,80.19845550357142
1161,kuberan nagar extention madipakkam,1,13.004405329120878,80.19845550357142
2402,tolgate sathumanagar,1,13.004405329120878,80.19845550357142
1398,melakondaiyur,1,13.004405329120878,80.19845550357142
647,gangai nagar urapakkam,1,13.004405329120878,80.19845550357142
2255,sri kapaleeswarar nagar,1,13.004405329120878,80.19845550357142
393,chambers colony,1,13.0705726,80.2239882
32,adambakkam,1,12.9822215,80.209121
2572,whitefield,0,12.9963995,77.7614229
834,hoskote,0,13.0318443,77.7618779
2589,yelahanka,0,13.1006982,77.5963454
909,jakkur,0,13.0784743,77.6068938
232,bagalur main road,0,13.0887495,77.6547635
904,j p nagar,0,12.9109539,77.5978198
2077,sarjapur road,0,12.924563,77.638258
267,bannerghatta main road,0,12.7177146,77.6874121
595,electronic city,0,12.8487599,77.648253
1613,old madras road,0,12.9742131,77.6239391
508,devanahalli,0,13.2483502,77.7134377
373,budigere cross,0,13.0462134,77.7504125
2143,shanti nagar,0,12.9555367,77.5924278
1726,phase 1 electronics city,0,12.844773,77.6605993
2078,sarjapura,0,12.8600866,77.7861352
761,hal old airport road,0,12.9614888,77.6357865
795,hennur main road,0,13.0161182,77.6292879
1286,magadi main road,0,12.9836286,77.5540526
233,bagaluru,0,13.1403482,77.671269
1861,rajanukunte,0,13.1691299,77.5599986
840,hsr layout,0,12.9116225,77.6388622
1677,panathur,0,12.9351457,77.7047541
200,attibele,0,12.7751249,77.7709216
837,hosur road,0,12.89339,77.6374009
2466,varthur,0,12.9406508,77.746988
1352,marathahalli,0,12.9552572,77.6984163
2355,thanisandra main road,0,13.0682586,77.6337068
746,gunjur,0,12.9209772,77.7361016
1678,panathur main road,0,12.9381133,77.7117059
135,anekal,0,12.7836552,77.7461411
1068,kasaba hobli,0,12.97279481317704,77.7197727192401
1035,kanakapura road,0,12.8858447,77.5563845
1159,krishnarajapura,0,12.9999024,77.6776703
788,hebbal,0,13.0382184,77.5919
374,budigere road,0,13.079778,77.7372773
2009,sadaramangala,0,12.9989026,77.7375086
1137,koramangala,0,12.9357366,77.624081
1175,kumbalgodu,0,12.97279481317704,77.7197727192401
2052,samethanahalli,0,12.979363,77.7907328
